DT_MOV,MES,UF_MUN,NM_MUN,REGIÃO,FONTE,PROGRAMA,FINALIDADE,ÁREA,SETOR,ATIVIDADE(maior fator),PRODUTO,PORTE,TIPO_PESSOA,GÊNERO,CATEGORIA,SETOR_INTERESSE_FNE,QTD,VALOR_CTR
31/12/2025,10,CE,SALITRE,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO COMUM,FISICA,M,MINI,Agricultura,2.0,48417.78
31/12/2025,10,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,35000.0
31/12/2025,10,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,28000.0
31/12/2025,10,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,10,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,22000.0
31/12/2025,10,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,FISICA,F,MINI,Pecuaria,2.0,39044.0
31/12/2025,10,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,40000.08
31/12/2025,10,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,10,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,10,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,ALTANEIRA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,ANTONINA DO NORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,ASSARE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,ASSARE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,40000.0
31/12/2025,11,CE,AURORA,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,AURORA,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Com.Varejista,Comércio varejista de artigos do vestuário e acessórios,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,AURORA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO A,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,AURORA,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,FISICA,M,MINI,Pecuaria,2.0,50750.0
31/12/2025,11,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,35000.0
31/12/2025,11,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Apicultura,Apicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,28000.0
31/12/2025,11,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,27000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,40000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,BARRO,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,FISICA,M,MINI,Pecuaria,2.0,26750.0
31/12/2025,11,CE,BREJO SANTO,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,FISICA,M,MINI,Pecuaria,2.0,54000.0
31/12/2025,11,CE,CAMPOS SALES,Semi árido,FNE,PRONAF MULHER - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,FISICA,F,MINI,Pecuaria,2.0,26000.0
31/12/2025,11,CE,CAMPOS SALES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,25000.0
31/12/2025,11,CE,CAMPOS SALES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,CAMPOS SALES,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,20000.0
31/12/2025,11,CE,CARIRIACU,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,26888.45
31/12/2025,11,CE,CARIRIACU,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,CRATO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,40000.0
31/12/2025,11,CE,CRATO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,FARIAS BRITO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,35000.0
31/12/2025,11,CE,FARIAS BRITO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,FARIAS BRITO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,FARIAS BRITO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,GRANJEIRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,GRANJEIRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,35000.0
31/12/2025,11,CE,GRANJEIRO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,21000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,22000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,28000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,18000.0
31/12/2025,11,CE,JARDIM,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,JATI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO A,FISICA,F,MINI,Pecuaria,2.0,28090.0
31/12/2025,11,CE,JATI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,34980.0
31/12/2025,11,CE,JATI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO A,FISICA,M,MINI,Agricultura,2.0,23940.0
31/12/2025,11,CE,JATI,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,FISICA,M,MINI,Pecuaria,2.0,77500.0
31/12/2025,11,CE,LAVRAS DA MANGABEIRA,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,18000.0
31/12/2025,11,CE,LAVRAS DA MANGABEIRA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,35000.0
31/12/2025,11,CE,LAVRAS DA MANGABEIRA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,LAVRAS DA MANGABEIRA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Com.Varej.Turistico,Artesanato,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,23000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,30000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,Alface,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,40000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,Alface,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,40000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Graos,Feijao,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,21080.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Pecuaria,2.0,25000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,24000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Apicultura,Apicultura,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,22000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,FISICA,F,MINI,Pecuaria,2.0,52000.0
31/12/2025,11,CE,MAURITI,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,FISICA,M,MINI,Pecuaria,2.0,59590.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,FISICA,F,MINI,Pecuaria,2.0,20490.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,21000.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,40000.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,30000.0
31/12/2025,11,CE,MILAGRES,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho Doce,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,18000.0
31/12/2025,11,CE,NOVA OLINDA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,FISICA,M,MINI,Pecuaria,2.0,24000.0
31/12/2025,11,CE,PENAFORTE,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Goiaba,PRONAFIANO COMUM,FISICA,F,MINI,Agricultura,2.0,70227.0
31/12/2025,11,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,FISICA,F,MINI,Agricultura,2.0,40000.0
31/12/2025,11,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,FISICA,M,MINI,Agricultura,2.0,16000.0
