DT_MOV,MES,UF_MUN,NM_MUN,REGIÃO,FONTE,PROGRAMA,FINALIDADE,ÁREA,SETOR,ATIVIDADE(maior fator),PRODUTO,PORTE,TIPO_PESSOA,GÊNERO,CATEGORIA,SETOR_INTERESSE_FNE,QTD,VALOR_CTR
31/12/2024,11,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,9.0,72000.0
31/12/2024,11,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,11,CE,TARRAFAS,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,35100.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Com.Varej.Turistico,Artesanato,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,4.0,37000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,10000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,10000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,11000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,4.0,32900.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,21.0,302000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,11.0,118500.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,30450.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Apicultura,Apicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,15.0,172000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,13.0,130000.0
31/12/2024,11,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,M,MINI,Pecuaria,2.0,66450.0
31/12/2024,12,CE,ABAIARA,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Feijao,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,12,CE,ABAIARA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,2.0,30000.0
31/12/2024,12,CE,ABAIARA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Feijao,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,12,CE,ALTANEIRA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ANTONINA DO NORTE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,ANTONINA DO NORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ANTONINA DO NORTE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,41000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,3.0,36500.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,2.0,24000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ARARIPE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,5000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,30000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,14.0,209800.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,6000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,25980.68
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Apicultura,Apicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,11.0,132000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,99992.53
31/12/2024,12,CE,ASSARE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,3.0,102536.77
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Caprinocultura,Caprinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,2.0,28000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,10.0,135000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,10000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,7.0,78000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de peixes em água doce,Criação de peixes em água doce,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,30050.0
31/12/2024,12,CE,AURORA,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,2.0,69934.77
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Com.Varej.Turistico,Artesanato,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,8000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Com.Varej.Turistico,Artesanato,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,9000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,10000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,5.0,65700.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Fruticultura,Maracuja,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,6000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de peixes em água doce,Criação de peixes em água doce,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,39991.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Fruticultura,Limao,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,39991.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,6000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Feijao,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,Chuchu,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,23973.25
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,8000.0
31/12/2024,12,CE,BARBALHA,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,19000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,14000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,50000.0
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,70587.18
31/12/2024,12,CE,BARRO,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,2.0,102076.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,11200.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER (GRUPO B),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Alimentacao,"Confeitaria, casas de cha, doces e salgados",PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,12000.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER (GRUPO B),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,11000.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,25000.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,12,CE,BREJO SANTO,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,19.0,266000.0
