#cdEstado,nomeUF,cdMunicipio,codMunicIbge,Municipio,MesEmissao,AnoEmissao,cdPrograma,cdSubPrograma,cdFonteRecurso,Atividade,QtdCusteio,VlCusteio,QtdInvestimento,VlInvestimento,QtdComercializacao,VlComercializacao,QtdIndustrializacao,VlIndustrializacao,AreaInvestimento,AreaCusteio,cnpjIF,nomeIF
6,CE,31787,2307403.0,JUCï¿½S,5,2020,999,0,303,2,1,98267.27,0,0.0,0,0.0,0,0.0,0.0,119.0,0,BCO DO BRASIL S.A.
6,CE,32597,2303303.0,CARIï¿½S,11,2020,1,2,450,2,0,0.0,2,35700.0,0,0.0,0,0.0,0.95,0.0,0,BCO DO BRASIL S.A.
6,CE,8112,2304608.0,GENERAL SAMPAIO,9,2020,1,56,502,2,0,0.0,10,28100.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,6,2020,1,56,502,2,5,24900.0,43,137730.0,0,0.0,0,0.0,0.0,6.37,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28051,2302008.0,BARRO,7,2020,1,2,300,2,0,0.0,5,170485.0,0,0.0,0,0.0,82.54,0.0,0,BCO DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,7,2020,1,56,502,1,0,0.0,8,26400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30214,2305605.0,INDEPENDï¿½NCIA,4,2020,1,1,300,2,6,62240.85,0,0.0,0,0.0,0,0.0,0.0,50.0,0,BCO DO BRASIL S.A.
6,CE,29287,2303808.0,CEDRO,3,2020,999,0,502,2,1,666.02,4,59695.2,0,0.0,0,0.0,16.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28855,2312106.0,SANTANA DO CARIRI,12,2020,1,56,502,2,0,0.0,35,116890.0,0,0.0,0,0.0,10.1,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,1652,2301901.0,BARBALHA,2,2020,1,5,502,1,0,0.0,1,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,5,2020,1,56,502,1,0,0.0,10,40600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,12744,2304004.0,COREAï¿½,8,2020,1,56,502,2,0,0.0,26,107500.0,0,0.0,0,0.0,8.9,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,5,2020,1,56,502,1,0,0.0,10,21500.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34045,2310506.0,PEDRA BRANCA,7,2020,1,56,502,1,0,0.0,1,400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,10,2020,1,1,300,2,2,31825.48,0,0.0,0,0.0,0,0.0,0.0,2.0,0,BCO DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,6,2020,50,0,201,2,2,180432.54,0,0.0,0,0.0,0,0.0,0.0,40.03,0,BCO DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,10,2020,1,2,300,2,0,0.0,1,30600.0,0,0.0,0,0.0,25.05,0.0,0,BCO DO BRASIL S.A.
6,CE,30881,2311009.0,PORANGA,12,2020,1,56,502,2,1,3000.0,13,45700.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15387,2307908.0,MARTINï¿½POLE,9,2020,1,56,502,2,0,0.0,1,4000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9207,2305704.0,IPAUMIRIM,11,2020,1,1,300,2,1,25888.8,0,0.0,0,0.0,0,0.0,0.0,23.33,0,BCO DO BRASIL S.A.
6,CE,31172,2301307.0,ARARIPE,10,2020,1,1,300,2,1,31728.46,0,0.0,0,0.0,0,0.0,0.0,54.0,0,BCO DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,12,2020,1,56,502,1,0,0.0,5,20312.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37750,2309607.0,PACAJUS,6,2020,1,56,502,2,1,4900.0,3,9500.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28611,2306702.0,JAGUARETAMA,11,2020,1,1,502,2,1,14950.0,0,0.0,0,0.0,0,0.0,0.0,4.37,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22538,2301604.0,ASSARï¿½,7,2020,1,1,300,2,5,67061.99,0,0.0,0,0.0,0,0.0,0.0,132.87,0,BCO DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,12,2020,1,5,502,1,0,0.0,14,55750.0,0,0.0,0,0.0,8.3,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37011,2303501.0,CASCAVEL,1,2020,1,56,502,2,3,15000.0,73,227450.0,0,0.0,0,0.0,0.0,1.82,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,4,2020,1,56,502,1,1,4000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,11,2020,1,57,502,2,0,0.0,4,39838.0,0,0.0,0,0.0,4.82,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22325,2304509.0,FRECHEIRINHA,1,2020,1,56,502,2,0,0.0,6,30000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43469,2307635.0,MADALENA,8,2020,1,2,300,2,0,0.0,2,20000.0,0,0.0,0,0.0,3.02,0.0,0,BCO DO BRASIL S.A.
6,CE,3179,2310902.0,PIQUET CARNEIRO,7,2020,999,0,300,2,1,60144.18,0,0.0,0,0.0,0,0.0,0.0,33.01,0,BCO DO BRASIL S.A.
6,CE,42336,2306553.0,ITAREMA,4,2020,1,2,502,1,0,0.0,2,7000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,16939,2313708.0,UMARI,11,2020,1,2,502,2,0,0.0,2,19999.14,0,0.0,0,0.0,1.05,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17804,2304103.0,CRATEï¿½S,1,2020,50,0,300,2,0,0.0,1,32065.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,10,2020,1,56,502,1,0,0.0,26,76090.0,0,0.0,0,0.0,7.9,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,12,2020,1,56,502,1,19,83000.0,29,100500.0,0,0.0,0,0.0,3.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,1,2020,1,56,502,1,0,0.0,4,16700.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14106,2311306.0,QUIXADï¿½,1,2020,1,2,502,2,0,0.0,2,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,8727,2312908.0,SOBRAL,8,2020,1,2,300,2,0,0.0,2,19992.0,0,0.0,0,0.0,3.5,0.0,0,BCO DO BRASIL S.A.
6,CE,8727,2312908.0,SOBRAL,12,2020,1,56,502,2,4,13600.0,47,179770.0,0,0.0,0,0.0,21.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5160,2302602.0,CAMOCIM,7,2020,1,56,502,1,8,36000.0,11,51000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9582,2306405.0,ITAPIPOCA,5,2020,1,56,502,1,1,5000.0,53,136000.0,0,0.0,0,0.0,18.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24206,2310100.0,PALMï¿½CIA,10,2020,1,56,502,2,0,0.0,12,39500.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30881,2311009.0,PORANGA,1,2020,1,56,502,1,0,0.0,1,4000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10894,2307700.0,MARANGUAPE,7,2020,999,0,300,2,1,37935.0,0,0.0,0,0.0,0,0.0,0.0,30.23,0,BCO DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,10,2020,1,1,300,2,5,178708.82,0,0.0,0,0.0,0,0.0,0.0,75.75,0,BCO DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,12,2020,1,2,450,2,0,0.0,3,93921.6,0,0.0,0,0.0,70.43,0.0,0,BCO DO BRASIL S.A.
6,CE,42666,2307650.0,MARACANAï¿½,2,2020,1,56,502,2,0,0.0,4,18600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9582,2306405.0,ITAPIPOCA,12,2020,1,2,502,2,0,0.0,1,20000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37585,2307106.0,JARDIM,9,2020,1,2,300,2,0,0.0,1,84301.26,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,43548,2313559.0,TURURU,6,2020,1,2,502,1,0,0.0,1,12335.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,31787,2307403.0,JUCï¿½S,5,2020,999,0,502,2,0,0.0,8,176909.67,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10399,2303006.0,CARIDADE,1,2020,1,56,502,2,1,5000.0,25,76030.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7900,2300309.0,ACOPIARA,5,2020,1,56,502,2,0,0.0,90,355900.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42398,2308351.0,MILHï¿½,3,2020,1,1,502,2,1,17511.12,0,0.0,0,0.0,0,0.0,0.0,70.92,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,6389,2304202.0,CRATO,11,2020,1,1,300,2,5,37790.9,0,0.0,0,0.0,0,0.0,0.0,37.54,0,BCO DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,12,2020,1,56,502,1,0,0.0,2,7000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,6,2020,1,5,502,1,0,0.0,3,15279.68,0,0.0,0,0.0,1.1,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42343,2313757.0,UMIRIM,3,2020,1,56,502,2,2,10000.0,6,29999.61,0,0.0,0,0.0,0.0,1.5,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,3179,2310902.0,PIQUET CARNEIRO,7,2020,1,56,502,2,6,30000.0,61,221804.99,0,0.0,0,0.0,12.61,9.6,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,12373,2300507.0,ALCï¿½NTARAS,8,2020,1,56,502,2,0,0.0,3,15000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17945,2306108.0,IRAUï¿½UBA,10,2020,1,56,502,1,7,32500.0,1,3500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34320,2300408.0,AIUABA,1,2020,1,2,300,2,0,0.0,9,48585.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,34818,2313005.0,SOLONï¿½POLE,11,2020,999,0,502,2,4,140789.99,2,49012.5,0,0.0,0,0.0,33.89,8.56,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14625,2304301.0,FARIAS BRITO,7,2020,1,56,502,1,0,0.0,2,5000.0,0,0.0,0,0.0,100.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,8,2020,1,2,300,2,0,0.0,5,168810.0,0,0.0,0,0.0,26.0,0.0,0,BCO DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,10,2020,1,5,502,2,0,0.0,5,13784.0,0,0.0,0,0.0,0.98,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43452,2305654.0,IPAPORANGA,12,2020,1,56,502,2,1,5000.0,15,68008.0,0,0.0,0,0.0,17.7,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24457,2311900.0,SABOEIRO,11,2020,1,1,300,2,2,40393.75,0,0.0,0,0.0,0,0.0,0.0,6.39,0,BCO DO BRASIL S.A.
6,CE,19211,2302701.0,CAMPOS SALES,12,2020,1,5,502,2,0,0.0,1,7500.0,0,0.0,0,0.0,6.21,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10894,2307700.0,MARANGUAPE,12,2020,1,2,502,2,0,0.0,2,20000.0,0,0.0,0,0.0,0.49,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,4,2020,1,2,502,2,0,0.0,1,52134.37,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24653,2305407.0,ICï¿½,5,2020,1,5,502,1,0,0.0,8,59070.74,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,12,2020,1,54,502,1,0,0.0,16,84550.0,0,0.0,0,0.0,18.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24969,2310803.0,PEREIRO,3,2020,1,5,502,1,0,0.0,1,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,8,2020,1,1,300,2,3,32415.96,0,0.0,0,0.0,0,0.0,0.0,38.82,0,BCO DO BRASIL S.A.
6,CE,39088,2300606.0,ALTANEIRA,6,2020,1,56,502,2,0,0.0,17,55000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,8,2020,153,28,505,2,0,0.0,1,66400.0,0,0.0,0,0.0,10.59,0.0,0,BCO DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,11,2020,1,2,502,2,0,0.0,3,19920.6,0,0.0,0,0.0,2.17,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35312,2309409.0,NOVO ORIENTE,9,2020,1,1,502,2,1,6000.0,0,0.0,0,0.0,0,0.0,0.0,0.09,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,31787,2307403.0,JUCï¿½S,9,2020,999,0,502,2,1,29848.5,0,0.0,0,0.0,0,0.0,0.0,56.43,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,16850,2300705.0,ALTO SANTO,4,2020,1,56,502,1,0,0.0,2,5000.0,0,0.0,0,0.0,701.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44860,2304236.0,CROATï¿½,11,2020,1,5,502,1,0,0.0,3,19717.65,0,0.0,0,0.0,1.06,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33486,2312304.0,Sï¿½O BENEDITO,3,2020,999,0,502,2,0,0.0,3,67437.3,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23654,2303600.0,CATARINA,6,2020,999,0,502,2,0,0.0,6,129583.48,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,9,2020,1,2,502,2,0,0.0,4,25931.87,0,0.0,0,0.0,6.91,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,12232,2308401.0,MISSï¿½O VELHA,6,2020,1,5,502,1,0,0.0,3,44955.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42666,2307650.0,MARACANAï¿½,3,2020,1,56,502,1,0,0.0,1,1500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7254,2302107.0,BATURITï¿½,9,2020,1,54,502,2,0,0.0,5,26500.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9946,2313104.0,TABULEIRO DO NORTE,4,2020,1,2,201,2,0,0.0,2,61200.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,10,2020,1,2,502,2,0,0.0,3,49700.0,0,0.0,0,0.0,14.73,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23757,2301802.0,BAIXIO,8,2020,1,2,300,2,0,0.0,3,52020.0,0,0.0,0,0.0,25.44,0.0,0,BCO DO BRASIL S.A.
6,CE,4501,2306207.0,ITAIï¿½ABA,12,2020,1,56,502,2,3,14999.95,13,60000.0,0,0.0,0,0.0,7.4,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14106,2311306.0,QUIXADï¿½,1,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,3,2020,999,0,502,2,2,522213.23,0,0.0,0,0.0,0,0.0,0.0,724.75,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,20963,2305209.0,HIDROLï¿½NDIA,4,2020,1,57,502,2,0,0.0,3,19992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11350,2313609.0,UBAJARA,4,2020,1,56,502,1,2,8000.0,27,119000.0,0,0.0,0,0.0,14.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,6,2020,1,56,502,2,0,0.0,11,49537.9,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,11,2020,999,0,201,2,1,1000000.0,0,0.0,0,0.0,0,0.0,0.0,4.61,60701190,BCO ITAU S.A.
6,CE,9582,2306405.0,ITAPIPOCA,8,2020,1,5,502,2,0,0.0,1,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23654,2303600.0,CATARINA,12,2020,1,5,502,2,0,0.0,6,48499.0,0,0.0,0,0.0,19.67,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15318,2306801.0,JAGUARIBARA,11,2020,1,56,502,2,0,0.0,31,149000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28783,2310308.0,PARAMBU,8,2020,1,1,201,2,3,44208.11,0,0.0,0,0.0,0,0.0,0.0,290.2,0,BCO DO BRASIL S.A.
6,CE,4848,2307304.0,JUAZEIRO DO NORTE,10,2020,1,56,502,2,1,5000.0,10,30000.0,0,0.0,0,0.0,2.11,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43476,2309458.0,OCARA,9,2020,1,5,502,2,0,0.0,1,9600.0,0,0.0,0,0.0,4.05,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15318,2306801.0,JAGUARIBARA,3,2020,1,1,502,2,1,15000.0,0,0.0,0,0.0,0,0.0,0.0,8.08,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2022,2308005.0,MASSAPï¿½,10,2020,999,0,300,2,1,60678.08,0,0.0,0,0.0,0,0.0,0.0,1.21,0,BCO DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,7,2020,1,56,502,2,1,4000.0,8,38000.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7254,2302107.0,BATURITï¿½,12,2020,1,2,502,1,0,0.0,4,19986.75,0,0.0,0,0.0,1.86,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26527,2313906.0,URUOCA,9,2020,1,56,502,2,3,15000.0,3,10000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22325,2304509.0,FRECHEIRINHA,9,2020,1,56,502,2,0,0.0,11,50000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14625,2304301.0,FARIAS BRITO,1,2020,999,0,502,2,0,0.0,4,34730.85,0,0.0,0,0.0,4.25,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29287,2303808.0,CEDRO,6,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37750,2309607.0,PACAJUS,11,2020,999,0,502,1,0,0.0,2,67034.6,0,0.0,0,0.0,0.17,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10894,2307700.0,MARANGUAPE,8,2020,1,56,502,1,4,12400.0,25,70300.0,0,0.0,0,0.0,7.55,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11594,2302305.0,BELA CRUZ,9,2020,1,56,502,1,2,10000.0,50,92500.0,0,0.0,0,0.0,29.2,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35312,2309409.0,NOVO ORIENTE,12,2020,50,0,300,2,1,12944.57,0,0.0,0,0.0,0,0.0,0.0,38.7,0,BCO DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,8,2020,1,2,502,1,0,0.0,1,392.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43469,2307635.0,MADALENA,11,2020,1,56,502,2,0,0.0,31,129835.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,20963,2305209.0,HIDROLï¿½NDIA,2,2020,1,2,502,2,0,0.0,1,2029.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,46318,2305266.0,IBARETAMA,6,2020,1,56,502,1,0,0.0,1,3250.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42374,2313955.0,VARJOTA,4,2020,1,1,300,1,1,19937.3,0,0.0,0,0.0,0,0.0,0.0,1.87,0,BCO DO BRASIL S.A.
6,CE,30788,2309201.0,NOVA OLINDA,6,2020,1,57,502,2,0,0.0,4,19781.06,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17945,2306108.0,IRAUï¿½UBA,4,2020,1,56,502,1,1,5000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,12,2020,1,2,502,2,0,0.0,3,39880.0,0,0.0,0,0.0,0.68,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44891,2305332.0,IBICUITINGA,11,2020,1,56,502,2,0,0.0,20,81500.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,11,2020,1,1,502,2,2,24885.0,0,0.0,0,0.0,0,0.0,0.0,37.26,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34399,2307601.0,LIMOEIRO DO NORTE,9,2020,1,2,300,1,0,0.0,2,148000.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,8727,2312908.0,SOBRAL,1,2020,1,5,502,1,0,0.0,2,19536.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11350,2313609.0,UBAJARA,6,2020,1,56,502,2,0,0.0,22,108140.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42453,2305357.0,ICAPUï¿½,3,2020,1,2,502,1,0,0.0,2,19385.0,0,0.0,0,0.0,0.85,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27289,2309003.0,MUCAMBO,12,2020,1,56,502,2,0,0.0,10,40000.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19211,2302701.0,CAMPOS SALES,12,2020,1,2,502,2,0,0.0,5,39995.81,0,0.0,0,0.0,14.26,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4848,2307304.0,JUAZEIRO DO NORTE,1,2020,1,56,502,2,0,0.0,8,23713.6,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,10,2020,1,1,300,2,1,10187.23,0,0.0,0,0.0,0,0.0,0.0,18.0,0,BCO DO BRASIL S.A.
6,CE,31787,2307403.0,JUCï¿½S,11,2020,999,0,300,2,2,116670.54,0,0.0,0,0.0,0,0.0,0.0,204.05,0,BCO DO BRASIL S.A.
6,CE,35484,2305803.0,IPU,1,2020,1,56,502,2,0,0.0,22,87300.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,5,2020,1,1,300,2,4,89955.36,0,0.0,0,0.0,0,0.0,0.0,35.66,0,BCO DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,11,2020,1,56,502,1,0,0.0,45,169400.0,0,0.0,0,0.0,6.3,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,36562,2313203.0,TAMBORIL,9,2020,1,1,502,2,1,19500.0,0,0.0,0,0.0,0,0.0,0.0,13.2,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43469,2307635.0,MADALENA,12,2020,1,2,450,2,0,0.0,11,165083.9,0,0.0,0,0.0,31.0,0.0,0,BCO DO BRASIL S.A.
6,CE,22538,2301604.0,ASSARï¿½,7,2020,1,56,502,2,1,5000.0,50,191000.0,0,0.0,0,0.0,14.9,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,1559,2303709.0,CAUCAIA,10,2020,1,56,502,1,0,0.0,10,26400.0,0,0.0,0,0.0,0.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,3,2020,1,56,502,2,0,0.0,34,104480.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10399,2303006.0,CARIDADE,3,2020,1,1,300,2,1,11875.25,0,0.0,0,0.0,0,0.0,0.0,13.5,0,BCO DO BRASIL S.A.
6,CE,5160,2302602.0,CAMOCIM,4,2020,1,1,502,1,1,56880.0,0,0.0,0,0.0,0,0.0,0.0,40.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
